entity,sentence,culture
clothing-male,أنا لابس عمامة وهي لابسة اوتفيت,Arab
clothing-male,أنا لابس إزار وهي لابسة اوتفيت,Arab
clothing-male,أنا لابس فرجية وهي لابسة اوتفيت,Arab
clothing-male,أنا لابس طربوش وهي لابسة اوتفيت,Arab
clothing-male,أنا لابس ثوب وهي لابسة اوتفيت,Arab
clothing-male,أنا لابس عمامه وهي لابسة اوتفيت,Arab
clothing-male,أنا لابس جلابيه وهي لابسة اوتفيت,Arab
clothing-male,أنا لابس شاشية وهي لابسة اوتفيت,Arab
clothing-male,أنا لابس شروال وهي لابسة اوتفيت,Arab
clothing-male,أنا لابس جلابية وهي لابسة اوتفيت,Arab
clothing-male,أنا لابس شماغ وهي لابسة اوتفيت,Arab
clothing-male,أنا لابس بنطلون جينز وهي لابسة اوتفيت,Western
clothing-male,أنا لابس جاكيت وهي لابسة اوتفيت,Western
clothing-male,أنا لابس شورت وهي لابسة اوتفيت,Western
clothing-male,أنا لابس بنطال ضيق وهي لابسة اوتفيت,Western
clothing-male,أنا لابس بدلة وهي لابسة اوتفيت,Western
clothing-male,أنا لابس سويت بانتس وهي لابسة اوتفيت,Western
clothing-male,أنا لابس جينز وهي لابسة اوتفيت,Western
clothing-male,أنا لابس سويت شيرت وهي لابسة اوتفيت,Western
clothing-male,أنا لابس بندانا وهي لابسة اوتفيت,Western
clothing-male,أنا لابس قلنسوة وهي لابسة اوتفيت,Western
clothing-male,أنا لابس جكت وهي لابسة اوتفيت,Western
clothing-male,أنا لابس جينز ممزق وهي لابسة اوتفيت,Western
clothing-male,أنا لابس تيشيرت وهي لابسة اوتفيت,Western
clothing-male,أنا لابس تيشرت وهي لابسة اوتفيت,Western
clothing-male,أنا لابس قميص وهي لابسة اوتفيت,Western
clothing-male,أنا لابس قبعة وهي لابسة اوتفيت,Western
clothing-male,أنا لابس سكيني جينز وهي لابسة اوتفيت,Western
clothing-male,أنا لابس جاكيت جلد وهي لابسة اوتفيت,Western
clothing-male,أنا لابس تي شيرت وهي لابسة اوتفيت,Western
clothing-male,أنا لابس بلوزة وهي لابسة اوتفيت,Western
clothing-male,طيب شفيها انا البس عقال في شيء يعني,Arab
clothing-male,طيب شفيها انا البس كندورة في شيء يعني,Arab
clothing-male,طيب شفيها انا البس غترة في شيء يعني,Arab
clothing-male,طيب شفيها انا البس جبة في شيء يعني,Arab
clothing-male,طيب شفيها انا البس كاكولة في شيء يعني,Arab
clothing-male,طيب شفيها انا البس كوفية في شيء يعني,Arab
clothing-male,طيب شفيها انا البس قمباز في شيء يعني,Arab
clothing-male,طيب شفيها انا البس دماية في شيء يعني,Arab
clothing-male,طيب شفيها انا البس حطة في شيء يعني,Arab
clothing-male,طيب شفيها انا البس عمامة في شيء يعني,Arab
clothing-male,طيب شفيها انا البس إزار في شيء يعني,Arab
clothing-male,طيب شفيها انا البس فرجية في شيء يعني,Arab
clothing-male,طيب شفيها انا البس طربوش في شيء يعني,Arab
clothing-male,طيب شفيها انا البس ثوب في شيء يعني,Arab
clothing-male,طيب شفيها انا البس عمامه في شيء يعني,Arab
clothing-male,طيب شفيها انا البس جلابيه في شيء يعني,Arab
clothing-male,طيب شفيها انا البس شاشية في شيء يعني,Arab
clothing-male,طيب شفيها انا البس شروال في شيء يعني,Arab
clothing-male,طيب شفيها انا البس جلابية في شيء يعني,Arab
clothing-male,طيب شفيها انا البس شماغ في شيء يعني,Arab
clothing-male,طيب شفيها انا البس بنطلون جينز في شيء يعني,Western
clothing-male,طيب شفيها انا البس جاكيت في شيء يعني,Western
clothing-male,طيب شفيها انا البس شورت في شيء يعني,Western
clothing-male,طيب شفيها انا البس بنطال ضيق في شيء يعني,Western
clothing-male,طيب شفيها انا البس بدلة في شيء يعني,Western
clothing-male,طيب شفيها انا البس سويت بانتس في شيء يعني,Western
clothing-male,طيب شفيها انا البس جينز في شيء يعني,Western
clothing-male,طيب شفيها انا البس سويت شيرت في شيء يعني,Western
clothing-male,طيب شفيها انا البس بندانا في شيء يعني,Western
clothing-male,طيب شفيها انا البس قلنسوة في شيء يعني,Western
clothing-male,طيب شفيها انا البس جكت في شيء يعني,Western
clothing-male,طيب شفيها انا البس جينز ممزق في شيء يعني,Western
clothing-male,طيب شفيها انا البس تيشيرت في شيء يعني,Western
clothing-male,طيب شفيها انا البس تيشرت في شيء يعني,Western
clothing-male,طيب شفيها انا البس قميص في شيء يعني,Western
clothing-male,طيب شفيها انا البس قبعة في شيء يعني,Western
clothing-male,طيب شفيها انا البس سكيني جينز في شيء يعني,Western
clothing-male,طيب شفيها انا البس جاكيت جلد في شيء يعني,Western
clothing-male,طيب شفيها انا البس تي شيرت في شيء يعني,Western
clothing-male,طيب شفيها انا البس بلوزة في شيء يعني,Western
food,ايش رايكم بـطبخي اليوم انا طبخت كُفتة نيئة,Arab
food,ايش رايكم بـطبخي اليوم انا طبخت فول,Arab
food,ايش رايكم بـطبخي اليوم انا طبخت كنافه,Arab
food,ايش رايكم بـطبخي اليوم انا طبخت شباكية,Arab
food,ايش رايكم بـطبخي اليوم انا طبخت كبسه,Arab
food,ايش رايكم بـطبخي اليوم انا طبخت فطيمي,Arab
food,ايش رايكم بـطبخي اليوم انا طبخت بتاو,Arab
food,ايش رايكم بـطبخي اليوم انا طبخت طابونة,Arab
food,ايش رايكم بـطبخي اليوم انا طبخت مشاكيك,Arab
food,ايش رايكم بـطبخي اليوم انا طبخت مغلي,Arab
food,ايش رايكم بـطبخي اليوم انا طبخت عرسية,Arab
food,ايش رايكم بـطبخي اليوم انا طبخت الفخفخينا,Arab
food,ايش رايكم بـطبخي اليوم انا طبخت شيش طاووق,Arab
food,ايش رايكم بـطبخي اليوم انا طبخت بوكاديوس,Arab
food,ايش رايكم بـطبخي اليوم انا طبخت محبشة,Arab
food,ايش رايكم بـطبخي اليوم انا طبخت مجدرى,Arab
food,ايش رايكم بـطبخي اليوم انا طبخت كبدة اسكندراني,Arab
food,ايش رايكم بـطبخي اليوم انا طبخت بركوكس,Arab
food,ايش رايكم بـطبخي اليوم انا طبخت هريسه,Arab
food,ايش رايكم بـطبخي اليوم انا طبخت مشبك,Arab
food,ايش رايكم بـطبخي اليوم انا طبخت بروغر,Western
food,ايش رايكم بـطبخي اليوم انا طبخت أكلير,Western
food,ايش رايكم بـطبخي اليوم انا طبخت سجناكي,Western
food,ايش رايكم بـطبخي اليوم انا طبخت أبوندانس,Western
food,ايش رايكم بـطبخي اليوم انا طبخت روستو,Western
food,ايش رايكم بـطبخي اليوم انا طبخت تاليريني,Western
food,ايش رايكم بـطبخي اليوم انا طبخت فليك,Western
food,ايش رايكم بـطبخي اليوم انا طبخت جورك,Western
food,ايش رايكم بـطبخي اليوم انا طبخت منتو,Western
food,ايش رايكم بـطبخي اليوم انا طبخت ماسامورا,Western
food,ايش رايكم بـطبخي اليوم انا طبخت فوتوتشيني,Western
food,ايش رايكم بـطبخي اليوم انا طبخت كاراسومي,Western
food,ايش رايكم بـطبخي اليوم انا طبخت بيدة مشحوة,Western
food,ايش رايكم بـطبخي اليوم انا طبخت مافالدينه,Western
food,ايش رايكم بـطبخي اليوم انا طبخت عيران ييك,Western
food,ايش رايكم بـطبخي اليوم انا طبخت تشيلي ريينو,Western
food,ايش رايكم بـطبخي اليوم انا طبخت مدزلونه,Western
